"12/2/2022 11:42:53 AM","\\laptop-vc60qq10\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","intel[r] wi-fi 6 ax201 160mhz","1034.0389721334452"
"12/2/2022 11:42:53 AM","\\laptop-vc60qq10\network interface(teredo tunneling pseudo-interface)\bytes total/sec","teredo tunneling pseudo-interface","0"
"12/2/2022 11:42:53 AM","\\laptop-vc60qq10\processor(_total)\% processor time","_total","1.0239677328741092"
"12/2/2022 11:42:53 AM","\\laptop-vc60qq10\memory\% committed bytes in use",,"44.805893079565344"
"12/2/2022 11:42:53 AM","\\laptop-vc60qq10\memory\cache faults/sec",,"1.98853648487201"
"12/2/2022 11:42:53 AM","\\laptop-vc60qq10\physicaldisk(_total)\% disk time","_total","0.11706093875897519"
"12/2/2022 11:42:53 AM","\\laptop-vc60qq10\physicaldisk(_total)\current disk queue length","_total","0"
"12/2/2022 11:42:56 AM","\\laptop-vc60qq10\network interface(lenovo usb ethernet _2)\bytes total/sec","lenovo usb ethernet _2","0"
"12/2/2022 11:42:56 AM","\\laptop-vc60qq10\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","intel[r] wi-fi 6 ax201 160mhz","59594.394172212174"
"12/2/2022 11:42:56 AM","\\laptop-vc60qq10\network interface(teredo tunneling pseudo-interface)\bytes total/sec","teredo tunneling pseudo-interface","0"
"12/2/2022 11:42:56 AM","\\laptop-vc60qq10\processor(_total)\% processor time","_total","4.54316771865233"
"12/2/2022 11:42:56 AM","\\laptop-vc60qq10\memory\% committed bytes in use",,"44.78567916545684"
"12/2/2022 11:42:56 AM","\\laptop-vc60qq10\memory\cache faults/sec",,"152.64241986721905"
"12/2/2022 11:42:56 AM","\\laptop-vc60qq10\physicaldisk(_total)\% disk time","_total","0.6685749429322463"
"12/2/2022 11:42:56 AM","\\laptop-vc60qq10\physicaldisk(_total)\current disk queue length","_total","0"
"12/2/2022 11:42:58 AM","\\laptop-vc60qq10\network interface(lenovo usb ethernet _2)\bytes total/sec","lenovo usb ethernet _2","0"
"12/2/2022 11:42:58 AM","\\laptop-vc60qq10\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","intel[r] wi-fi 6 ax201 160mhz","1567.512567879247"
"12/2/2022 11:42:58 AM","\\laptop-vc60qq10\network interface(teredo tunneling pseudo-interface)\bytes total/sec","teredo tunneling pseudo-interface","0"
"12/2/2022 11:42:58 AM","\\laptop-vc60qq10\processor(_total)\% processor time","_total","1.5677336513523321"
